tripduration,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender
353,2017-07-11 15:10:17.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,26062,Subscriber,1988,female
373,2018-02-17 12:57:39.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,31260,Subscriber,1989,male
239,2017-11-25 16:54:50.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,441,E 52 St & 2 Ave,40.756.014,-73.967.416,15919,Subscriber,1959,female
190,2017-12-12 15:05:10.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,441,E 52 St & 2 Ave,40.756.014,-73.967.416,26737,Subscriber,1973,male
2995,2018-04-14 14:26:11.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,441,E 52 St & 2 Ave,40.756.014,-73.967.416,29054,Subscriber,1981,male
99,2017-11-06 21:16:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,441,E 52 St & 2 Ave,40.756.014,-73.967.416,32794,Subscriber,1980,male
129,2017-07-28 14:18:46.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,441,E 52 St & 2 Ave,40.756.014,-73.967.416,20165,Subscriber,1980,male
90,2017-08-03 13:47:25.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,441,E 52 St & 2 Ave,40.756.014,-73.967.416,16811,Subscriber,1991,male
118,2017-07-20 23:51:43.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,441,E 52 St & 2 Ave,40.756.014,-73.967.416,29908,Subscriber,1988,male
1166,2017-08-19 15:45:51.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,441,E 52 St & 2 Ave,40.756.014,-73.967.416,16314,Subscriber,1990,male
221,2018-03-20 07:10:07.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,516,E 47 St & 1 Ave,4.075.206.862,-7.396.784.384,18302,Subscriber,1978,male
792,2017-11-16 08:59:34.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,516,E 47 St & 1 Ave,4.075.206.862,-7.396.784.384,14766,Subscriber,1986,male
348,2018-05-10 11:51:32.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,516,E 47 St & 1 Ave,4.075.206.862,-7.396.784.384,27350,Subscriber,1994,male
743,2018-03-14 12:14:11.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,477,W 41 St & 8 Ave,4.075.640.548,-739.900.262,24807,Subscriber,1958,male
653,2018-05-08 16:23:39.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,477,W 41 St & 8 Ave,4.075.640.548,-739.900.262,27499,Subscriber,1980,male
553,2017-04-24 08:08:58.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,477,W 41 St & 8 Ave,4.075.640.548,-739.900.262,29016,Subscriber,1993,male
828,2017-04-04 18:22:37.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,477,W 41 St & 8 Ave,4.075.640.548,-739.900.262,18457,Subscriber,1983,male
693,2018-01-20 00:28:04.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,477,W 41 St & 8 Ave,4.075.640.548,-739.900.262,33107,Subscriber,1990,male
614,2018-05-05 15:12:14.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,477,W 41 St & 8 Ave,4.075.640.548,-739.900.262,29980,Subscriber,1964,male
620,2017-08-05 08:03:27.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,477,W 41 St & 8 Ave,4.075.640.548,-739.900.262,16217,Subscriber,1989,male
676,2017-09-06 08:25:05.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,477,W 41 St & 8 Ave,4.075.640.548,-739.900.262,27740,Subscriber,1993,male
1414,2017-08-21 17:49:51.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,434,9 Ave & W 18 St,4.074.317.449,-7.400.366.443,25527,Subscriber,1994,male
1033,2017-11-11 18:12:42.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,285,Broadway & E 14 St,4.073.454.567,-7.399.074.142,26790,Subscriber,1954,male
640,2017-04-05 16:54:14.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,444,Broadway & W 24 St,407.423.543,-7.398.915.076,20351,Subscriber,1964,male
1015,2017-10-23 12:31:18.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3172,W 74 St & Columbus Ave,407.785.669,-7.397.754.961,15337,Subscriber,1962,male
668,2017-09-07 13:57:07.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,517,Pershing Square South,40.751.581,-7.397.791,16059,Subscriber,1969,male
499,2018-04-20 09:02:55.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,517,Pershing Square South,40.751.581,-7.397.791,25788,Subscriber,1993,male
507,2018-02-20 08:56:48.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,517,Pershing Square South,40.751.581,-7.397.791,15655,Subscriber,1993,male
792,2017-11-08 11:53:25.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,508,W 46 St & 11 Ave,4.076.341.379,-7.399.667.444,25697,Subscriber,1964,male
2269,2018-01-16 18:50:54.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3342,Pioneer St & Richards St,406.777.748,-740.094.613,32410,Subscriber,1967,female
1189,2017-09-13 18:10:00.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3160,Central Park West & W 76 St,4.077.896.784,-7.397.374.737,18746,Subscriber,1981,male
895,2017-08-21 18:54:01.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3160,Central Park West & W 76 St,4.077.896.784,-7.397.374.737,26737,Subscriber,1986,female
1919,2018-03-05 18:03:20.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,415,Pearl St & Hanover Square,407.047.177,-7.400.926.027,29310,Subscriber,1974,male
1989,2017-06-01 18:47:05.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,415,Pearl St & Hanover Square,407.047.177,-7.400.926.027,16248,Subscriber,1974,male
126,2018-02-20 16:16:12.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,32876,Subscriber,1959,female
774,2017-12-23 14:41:20.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,31492,Subscriber,1959,female
1142,2017-04-14 13:09:13.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,16811,Subscriber,1969,male
834,2017-11-30 18:56:02.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3238,E 80 St & 2 Ave,407.739.139,-7.395.439.535,24972,Subscriber,1991,male
1281,2018-04-28 19:01:42.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,509,9 Ave & W 22 St,407.454.973,-7.400.197.139,29330,Subscriber,1982,male
1266,2018-02-28 17:24:39.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,509,9 Ave & W 22 St,407.454.973,-7.400.197.139,33114,Subscriber,1990,male
793,2018-05-29 17:31:15.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3362,Madison Ave & E 82 St,407.781.314,-7.396.069.399,28792,Subscriber,1958,male
641,2017-10-03 18:02:50.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,499,Broadway & W 60 St,4.076.915.505,-7.398.191.841,24795,Subscriber,1968,male
598,2018-05-20 12:14:51.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,499,Broadway & W 60 St,4.076.915.505,-7.398.191.841,27643,Subscriber,1971,male
459,2018-04-05 20:20:01.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3359,E 68 St & Madison Ave,407.691.572,-7.396.703.464,30512,Subscriber,1986,female
437,2018-01-25 09:01:49.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3155,Lexington Ave & E 63 St,4.076.440.023,-7.396.648.977,30048,Subscriber,1979,male
1177,2017-05-31 11:37:11.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3155,Lexington Ave & E 63 St,4.076.440.023,-7.396.648.977,20009,Subscriber,1982,male
777,2018-05-30 10:40:14.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,450,W 49 St & 8 Ave,4.076.227.205,-7.398.788.205,15079,Subscriber,1985,female
751,2017-11-02 08:58:50.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,546,E 30 St & Park Ave S,4.074.444.921,-7.398.303.529,32233,Subscriber,1983,male
663,2018-01-23 14:23:27.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,546,E 30 St & Park Ave S,4.074.444.921,-7.398.303.529,25855,Subscriber,1983,male
760,2017-09-27 17:52:02.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,546,E 30 St & Park Ave S,4.074.444.921,-7.398.303.529,15556,Subscriber,1988,female
657,2018-05-04 08:49:09.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,546,E 30 St & Park Ave S,4.074.444.921,-7.398.303.529,25621,Subscriber,1989,male
457,2018-04-29 13:54:11.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3680,E 43 St & 5 Ave,4.075.412.081,-7.398.025.185,32661,Subscriber,1986,male
413,2017-11-17 14:33:30.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3376,E 65 St & 2 Ave,4.076.471.852,-739.622.207,32869,Subscriber,1959,male
566,2017-06-26 11:20:55.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3376,E 65 St & 2 Ave,4.076.471.852,-739.622.207,15927,Subscriber,1970,female
883,2018-05-29 13:57:52.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,540,Lexington Ave & E 29 St,4.074.311.555,-7.398.215.353,32925,Subscriber,1965,male
536,2017-12-20 10:12:52.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,540,Lexington Ave & E 29 St,4.074.311.555,-7.398.215.353,15590,Subscriber,1987,male
632,2017-10-27 09:21:44.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,540,Lexington Ave & E 29 St,4.074.311.555,-7.398.215.353,14779,Subscriber,1987,male
2458,2017-05-30 19:37:58.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,540,Lexington Ave & E 29 St,4.074.311.555,-7.398.215.353,29766,Subscriber,1989,male
723,2017-06-16 18:16:30.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,528,2 Ave & E 31 St,4.074.290.902,-7.397.706.058,19091,Subscriber,1974,female
438,2017-08-13 20:15:42.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,528,2 Ave & E 31 St,4.074.290.902,-7.397.706.058,28173,Subscriber,1980,male
579,2017-10-18 18:33:35.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,528,2 Ave & E 31 St,4.074.290.902,-7.397.706.058,19805,Subscriber,1987,female
831,2018-03-25 16:18:03.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,528,2 Ave & E 31 St,4.074.290.902,-7.397.706.058,32853,Subscriber,1992,female
1463,2017-06-21 18:46:44.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,498,Broadway & W 32 St,4.074.854.862,-7.398.808.416,29729,Subscriber,1976,male
649,2018-04-12 18:24:28.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,498,Broadway & W 32 St,4.074.854.862,-7.398.808.416,19449,Subscriber,1991,male
1027,2017-12-20 19:24:26.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,498,Broadway & W 32 St,4.074.854.862,-7.398.808.416,19916,Subscriber,1985,male
1218,2017-12-10 19:27:18.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,498,Broadway & W 32 St,4.074.854.862,-7.398.808.416,18174,Subscriber,1993,male
700,2017-07-28 09:23:34.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,498,Broadway & W 32 St,4.074.854.862,-7.398.808.416,25787,Subscriber,1988,male
1075,2017-11-20 17:56:16.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,498,Broadway & W 32 St,4.074.854.862,-7.398.808.416,21286,Subscriber,1994,male
694,2017-04-10 10:16:19.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,498,Broadway & W 32 St,4.074.854.862,-7.398.808.416,21175,Subscriber,1995,male
1258,2017-06-16 10:23:08.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,293,Lafayette St & E 8 St,4.073.020.661,-7.399.102.628,19053,Subscriber,1966,male
1199,2017-08-02 07:57:20.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,293,Lafayette St & E 8 St,4.073.020.661,-7.399.102.628,27510,Subscriber,1992,male
3978,2017-08-12 10:53:40.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,293,Lafayette St & E 8 St,4.073.020.661,-7.399.102.628,20615,Subscriber,1952,female
878,2017-07-11 08:27:57.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3288,E 88 St & 1 Ave,40.778.301,-739.488.134,15328,Subscriber,1991,male
1111,2017-10-24 18:54:33.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3288,E 88 St & 1 Ave,40.778.301,-739.488.134,18256,Subscriber,1985,male
1280,2017-11-13 18:16:04.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3290,E 89 St & York Ave,407.779.453,-73.946.041,21401,Subscriber,1983,male
513,2017-09-17 17:09:55.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,26955,Subscriber,1966,male
364,2018-03-05 10:34:35.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,26785,Subscriber,1967,male
384,2017-11-12 09:38:43.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,27670,Subscriber,1977,male
374,2018-05-21 13:41:17.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,31986,Subscriber,1974,male
369,2018-03-20 09:28:54.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,30859,Subscriber,1977,male
410,2017-07-05 09:45:08.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,17944,Subscriber,1977,male
485,2017-06-25 10:20:43.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,25639,Subscriber,1977,male
282,2018-04-07 11:38:43.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,21590,Subscriber,1985,male
331,2018-04-10 07:42:02.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,27525,Subscriber,1987,male
501,2017-09-30 23:53:01.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,27784,Subscriber,1984,male
353,2017-08-09 17:08:20.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,20699,Subscriber,1990,male
400,2017-10-27 18:37:30.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,32700,Subscriber,1989,male
362,2017-04-20 16:15:48.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,28786,Subscriber,1990,female
325,2017-11-27 12:59:55.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,17099,Subscriber,1989,female
258,2017-08-30 17:12:07.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,20070,Subscriber,1994,male
267,2017-10-14 19:55:21.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3142,1 Ave & E 62 St,407.612.274,-7.396.094.022,31598,Subscriber,1973,male
1450,2017-09-25 17:37:10.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,361,Allen St & Hester St,4.071.605.866,-7.399.190.759,25242,Subscriber,1985,female
200,2018-05-31 17:45:38.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,359,E 47 St & Park Ave,4.075.510.267,-7.397.498.696,16869,Subscriber,1965,male
177,2017-09-08 10:30:52.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,359,E 47 St & Park Ave,4.075.510.267,-7.397.498.696,25684,Subscriber,1976,male
644,2017-07-25 17:31:12.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,173,Broadway & W 49 St,4.076.068.327,-7.398.452.729,15961,Subscriber,1960,female
463,2017-07-06 09:50:11.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,173,Broadway & W 49 St,4.076.068.327,-7.398.452.729,15226,Subscriber,1965,male
1775,2017-11-15 11:43:47.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,387,Centre St & Chambers St,4.071.273.266,-740.046.073,26966,Subscriber,1975,male
2098,2017-04-07 18:41:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3422,Columbia St & Degraw St,406.859.296,-7.400.242.364,15025,Subscriber,1967,female
180,2017-07-27 13:04:27.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,2023,E 55 St & Lexington Ave,4.075.968.085,-7.397.031.366,25359,Subscriber,1980,male
299,2017-10-18 12:27:57.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,2023,E 55 St & Lexington Ave,4.075.968.085,-7.397.031.366,26052,Subscriber,1986,male
1727,2017-10-24 11:45:28.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,2023,E 55 St & Lexington Ave,4.075.968.085,-7.397.031.366,14649,Subscriber,1993,male
125,2017-05-22 10:13:49.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,2023,E 55 St & Lexington Ave,4.075.968.085,-7.397.031.366,25773,Subscriber,1994,female
715,2017-08-25 20:06:03.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3370,E 78 St & 2 Ave,407.727.966,-7.395.577.801,17014,Subscriber,1989,male
2224,2017-06-16 21:19:36.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,396,Lefferts Pl & Franklin Ave,4.068.034.242,-7.395.576.894,28224,Subscriber,1987,male
1663,2017-10-11 18:11:06.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3107,Bedford Ave & Nassau Ave,4.072.311.651,-7.395.212.324,29330,Subscriber,1981,male
85,2018-05-14 13:14:10.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3223,E 55 St & 3 Ave,4.075.899.656,-7.396.865.398,31093,Subscriber,1980,male
128,2017-08-16 07:34:54.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3223,E 55 St & 3 Ave,4.075.899.656,-7.396.865.398,25827,Subscriber,1993,female
752,2018-03-31 14:52:40.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,501,FDR Drive & E 35 St,40.744.219,-7.397.121.214,30708,Subscriber,1965,female
389,2018-05-24 17:02:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,501,FDR Drive & E 35 St,40.744.219,-7.397.121.214,32513,Subscriber,1969,male
437,2017-06-29 14:41:27.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,501,FDR Drive & E 35 St,40.744.219,-7.397.121.214,28089,Subscriber,1969,male
9527,2017-05-23 19:50:14.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,501,FDR Drive & E 35 St,40.744.219,-7.397.121.214,17936,Subscriber,1977,male
469,2018-02-28 16:53:14.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,501,FDR Drive & E 35 St,40.744.219,-7.397.121.214,31162,Subscriber,1973,male
419,2018-05-14 16:19:58.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,501,FDR Drive & E 35 St,40.744.219,-7.397.121.214,32058,Subscriber,1973,male
318,2017-10-01 21:01:53.000000 UTC,3480,WS Don't Use,0,0,3214,Essex Light Rail,407.127.742,-740.364.857,31698,Subscriber,1989,male
1953,2017-10-13 19:05:58.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,392,Jay St & Tech Pl,40.695.065,-73.987.167,31064,Customer,,unknown
2025,2018-04-28 11:26:00.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,392,Jay St & Tech Pl,40.695.065,-73.987.167,21567,Customer,1969,unknown
1790,2018-05-18 19:42:34.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,392,Jay St & Tech Pl,40.695.065,-73.987.167,30823,Customer,1969,unknown
317,2018-05-08 17:29:39.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,319,Fulton St & Broadway,40.711.066,-74.009.447,21574,Customer,1969,unknown
925,2017-11-25 19:54:38.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,319,Fulton St & Broadway,40.711.066,-74.009.447,18474,Customer,1986,male
686,2017-11-24 14:49:12.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,534,Water - Whitehall Plaza,4.070.255.065,-740.127.234,18716,Customer,1997,female
1616,2017-09-24 14:13:52.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,3440,Fulton St & Adams St,4.069.241.829,-7.398.949.474,26052,Customer,,unknown
1114,2017-12-03 09:10:19.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,386,Centre St & Worth St,4.071.494.807,-7.400.234.482,18995,Customer,,unknown
1326,2017-09-27 12:13:07.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,161,LaGuardia Pl & W 3 St,4.072.917.025,-7.399.810.231,29148,Customer,,unknown
657,2018-03-12 13:16:47.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,427,Bus Slip & State St,40.701.907,-74.013.942,27848,Customer,1999,female
1537,2017-10-22 17:24:56.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,321,Cadman Plaza E & Red Cross Pl,4.069.991.755,-7.398.971.773,16659,Customer,,unknown
1581,2018-05-24 14:26:31.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,321,Cadman Plaza E & Red Cross Pl,4.069.991.755,-7.398.971.773,15178,Customer,1969,unknown
1772,2018-04-08 14:39:15.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,321,Cadman Plaza E & Red Cross Pl,4.069.991.755,-7.398.971.773,18344,Customer,1969,unknown
1697,2017-11-29 15:48:56.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,321,Cadman Plaza E & Red Cross Pl,4.069.991.755,-7.398.971.773,21149,Customer,,unknown
1554,2017-09-06 18:42:56.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,369,Washington Pl & 6 Ave,4.073.224.119,-7.400.026.394,16734,Customer,,unknown
2619,2017-10-18 20:12:11.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,430,York St & Jay St,407.014.851,-7.398.656.928,14907,Customer,,unknown
2550,2018-05-02 10:45:31.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,232,Cadman Plaza E & Tillary St,4.069.597.683,-7.399.014.892,32395,Customer,1949,male
1426,2017-09-11 21:04:57.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,232,Cadman Plaza E & Tillary St,4.069.597.683,-7.399.014.892,25259,Customer,,unknown
1627,2017-10-27 19:41:20.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,232,Cadman Plaza E & Tillary St,4.069.597.683,-7.399.014.892,17832,Customer,,unknown
1859,2017-10-01 16:29:12.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,232,Cadman Plaza E & Tillary St,4.069.597.683,-7.399.014.892,21539,Customer,,unknown
1749,2018-03-12 14:15:39.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,232,Cadman Plaza E & Tillary St,4.069.597.683,-7.399.014.892,16957,Customer,1969,unknown
1553,2018-05-23 18:57:21.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,232,Cadman Plaza E & Tillary St,4.069.597.683,-7.399.014.892,16201,Customer,1969,unknown
1261,2018-04-01 14:27:28.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,232,Cadman Plaza E & Tillary St,4.069.597.683,-7.399.014.892,26092,Customer,1969,unknown
1500,2018-03-17 17:38:05.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,232,Cadman Plaza E & Tillary St,4.069.597.683,-7.399.014.892,15434,Customer,1992,female
1637,2017-10-12 19:20:06.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,387,Centre St & Chambers St,4.071.273.266,-740.046.073,31106,Customer,,unknown
